850;1;24;45.63653554953635
850;1;24;46.01032542437315
850;1;24;46.28370534069836
850;2;24;11.752335699275136
850;2;24;11.651730041950941
850;2;24;11.795321840792894
850;3;24;5.354100923985243
850;3;24;5.424065802246332
850;3;24;5.441148279234767
850;4;24;3.0151683874428272
850;4;24;3.0779152270406485
850;4;24;3.0689935479313135
850;5;24;1.9939547162503004
850;5;24;1.9734546914696693
850;5;24;2.0545870140194893
850;6;24;1.3956437036395073
850;6;24;1.3629834596067667
850;6;24;1.3997176606208086
850;7;24;1.039826998487115
850;7;24;1.058641156181693
850;7;24;1.0371747221797705
850;8;24;0.8711779713630676
850;8;24;0.841763511300087
850;8;24;0.8662173859775066
850;9;24;0.7345758993178606
850;9;24;0.761770335957408
850;9;24;0.7595629896968603
850;10;24;0.6851376462727785
850;10;24;0.6771941315382719
850;10;24;0.7001491896808147
850;11;24;0.6453230027109385
850;11;24;0.6493607126176357
850;11;24;0.6724942177534103
850;12;24;0.6118208337575197
850;12;24;0.6221828311681747
850;12;24;0.6183527801185846
850;13;24;0.6008074376732111
850;13;24;0.6025535445660353
850;13;24;0.6156709846109152
850;14;24;0.5920661203563213
850;14;24;0.5898313783109188
850;14;24;0.5918340887874365
850;15;24;0.5805885475128889
850;15;24;0.5852290783077478
850;15;24;0.5880084317177534
850;16;24;0.5813419707119465
850;16;24;0.5780208632349968
850;16;24;0.5969028118997812
850;17;24;0.5954317729920149
850;17;24;0.5758881643414497
850;17;24;0.57963459007442
850;18;24;0.5798685010522604
850;18;24;0.5749164931476116
850;18;24;0.5795338936150074
850;19;24;0.6093924641609192
850;19;24;0.5963012464344501
850;19;24;0.5828149057924747
850;20;24;0.5792000889778137
850;20;24;0.5761952828615904
850;20;24;0.5833659712225199
850;21;24;0.5735751427710056
850;21;24;0.5836233031004667
850;21;24;0.595454690977931
850;22;24;0.5778548959642649
850;22;24;0.5830978341400623
850;22;24;0.5859529115259647
850;23;24;0.5735369231551886
850;23;24;0.5712328553199768
850;23;24;0.5732552222907543
850;24;24;0.5788850095123053
850;24;24;0.5867974888533354
850;24;24;0.5895148608833551
850;25;24;0.575025511905551
850;25;24;0.5715882182121277
850;25;24;0.5658399350941181
850;26;24;0.581613440066576
850;26;24;0.5884048081934452
850;26;24;0.6047235354781151
850;27;24;0.5865428168326616
850;27;24;0.5678443796932697
850;27;24;0.5855041034519672
850;28;24;0.6065832618623972
850;28;24;0.5832389891147614
850;28;24;0.5839529950171709
850;29;24;0.5737265180796385
850;29;24;0.5703261010348797
850;29;24;0.5735102407634258
850;30;24;0.5777385979890823
850;30;24;0.5825658477842808
850;30;24;0.5806829743087292
850;31;24;0.5812599677592516
850;31;24;0.5790994539856911
850;31;24;0.5791232064366341
850;32;24;0.574201088398695
850;32;24;0.6037227679044008
850;32;24;0.574831971898675
850;33;24;0.5779298879206181
850;33;24;0.5819162558764219
850;33;24;0.5776165090501308
850;34;24;0.5846745260059834
850;34;24;0.581989873200655
850;34;24;0.5928031802177429
850;35;24;0.5857782401144505
850;35;24;0.5860248431563377
850;35;24;0.5822859946638346
850;36;24;0.591259716078639
850;36;24;0.5923340395092964
850;36;24;0.5876928195357323
850;37;24;0.5986714027822018
850;37;24;0.5976503435522318
850;37;24;0.5987231116741896
850;38;24;0.5979717392474413
850;38;24;0.5935916732996702
850;38;24;0.59467002004385
850;39;24;0.5967197883874178
850;39;24;0.5986590310931206
850;39;24;0.5938108954578638
850;40;24;0.6056537665426731
850;40;24;0.6021593790501356
850;40;24;0.607756532728672
